ShipName(String),ShipAddress(String),ShipCity(String),ShipRegion(String),ShipPostalCode(String),ShipCountry(String),CustomerID(String),Customers.CompanyName(String),Address(String),City(String),Region(String),PostalCode(String),Country(String),Salesperson(String),OrderID(Integer),OrderDate(DateTime),RequiredDate(DateTime),ShippedDate(DateTime),Shippers.CompanyName(String),ProductID(Integer),ProductName(String),UnitPrice(Float),Quantity(Integer),Discount(Float),ExtendedPrice(Float),Freight(Float)
Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,Margaret Peacock,10606,8/22/1995 12:00:00 AM,9/19/1995 12:00:00 AM,8/31/1995 12:00:00 AM,Federal Shipping,55,Pâté chinois,24,20,0.2,384,79.4
Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,Margaret Peacock,10606,8/22/1995 12:00:00 AM,9/19/1995 12:00:00 AM,8/31/1995 12:00:00 AM,Federal Shipping,4,Chef Anton's Cajun Seasoning,22,20,0.2,352,79.4
Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,Margaret Peacock,10606,8/22/1995 12:00:00 AM,9/19/1995 12:00:00 AM,8/31/1995 12:00:00 AM,Federal Shipping,62,Tarte au sucre,49.3,10,0.2,394.4,79.4
Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,Margaret Peacock,10830,2/13/1996 12:00:00 AM,3/26/1996 12:00:00 AM,2/21/1996 12:00:00 AM,United Package,39,Chartreuse verte,18,28,0,504,81.83
Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,Margaret Peacock,10830,2/13/1996 12:00:00 AM,3/26/1996 12:00:00 AM,2/21/1996 12:00:00 AM,United Package,6,Grandma's Boysenberry Spread,25,6,0,150,81.83
Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,Margaret Peacock,10830,2/13/1996 12:00:00 AM,3/26/1996 12:00:00 AM,2/21/1996 12:00:00 AM,United Package,68,Scottish Longbreads,12.5,24,0,300,81.83
Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,Margaret Peacock,10830,2/13/1996 12:00:00 AM,3/26/1996 12:00:00 AM,2/21/1996 12:00:00 AM,United Package,60,Camembert Pierrot,34,30,0,1020,81.83
Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,Nancy Davolio,10834,2/15/1996 12:00:00 AM,3/14/1996 12:00:00 AM,2/19/1996 12:00:00 AM,Federal Shipping,30,Nord-Ost Matjeshering,25.89,20,0.05,491.91,29.78
Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,Nancy Davolio,10834,2/15/1996 12:00:00 AM,3/14/1996 12:00:00 AM,2/19/1996 12:00:00 AM,Federal Shipping,29,Thüringer Rostbratwurst,123.79,8,0.05,940.8,29.78
Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,Janet Leverling,10839,2/19/1996 12:00:00 AM,3/18/1996 12:00:00 AM,2/22/1996 12:00:00 AM,Federal Shipping,58,Escargots de Bourgogne,13.25,30,0.1,357.75,35.43
Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,TRADH,Tradição Hipermercados,"Av. Inês de Castro, 414",São Paulo,SP,05634-030,Brazil,Janet Leverling,10839,2/19/1996 12:00:00 AM,3/18/1996 12:00:00 AM,2/22/1996 12:00:00 AM,Federal Shipping,72,Mozzarella di Giovanni,34.8,15,0.1,469.8,35.43
Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,TRAIH,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,Margaret Peacock,10574,7/20/1995 12:00:00 AM,8/17/1995 12:00:00 AM,7/31/1995 12:00:00 AM,United Package,62,Tarte au sucre,49.3,10,0,493,37.6
Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,TRAIH,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,Margaret Peacock,10574,7/20/1995 12:00:00 AM,8/17/1995 12:00:00 AM,7/31/1995 12:00:00 AM,United Package,33,Geitost,2.5,14,0,35,37.6
Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,TRAIH,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,Margaret Peacock,10574,7/20/1995 12:00:00 AM,8/17/1995 12:00:00 AM,7/31/1995 12:00:00 AM,United Package,64,Wimmers gute Semmelknödel,33.25,6,0,199.5,37.6
Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,TRAIH,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,Margaret Peacock,10574,7/20/1995 12:00:00 AM,8/17/1995 12:00:00 AM,7/31/1995 12:00:00 AM,United Package,40,Boston Crab Meat,18.4,2,0,36.8,37.6
Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,TRAIH,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,Anne Dodsworth,10577,7/24/1995 12:00:00 AM,9/4/1995 12:00:00 AM,7/31/1995 12:00:00 AM,United Package,75,Rhönbräu Klosterbier,7.75,20,0,155,25.41
Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,TRAIH,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,Anne Dodsworth,10577,7/24/1995 12:00:00 AM,9/4/1995 12:00:00 AM,7/31/1995 12:00:00 AM,United Package,39,Chartreuse verte,18,10,0,180,25.41
Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,TRAIH,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,Anne Dodsworth,10577,7/24/1995 12:00:00 AM,9/4/1995 12:00:00 AM,7/31/1995 12:00:00 AM,United Package,77,Original Frankfurter grüne Soße,13,18,0,234,25.41
Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,TRAIH,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,Michael Suyama,10822,2/8/1996 12:00:00 AM,3/7/1996 12:00:00 AM,2/16/1996 12:00:00 AM,Federal Shipping,70,Outback Lager,15,6,0,90,7
Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,TRAIH,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA,Michael Suyama,10822,2/8/1996 12:00:00 AM,3/7/1996 12:00:00 AM,2/16/1996 12:00:00 AM,Federal Shipping,62,Tarte au sucre,49.3,3,0,147.9,7
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Robert King,10367,12/29/1994 12:00:00 AM,1/26/1995 12:00:00 AM,1/2/1995 12:00:00 AM,Federal Shipping,54,Tourtière,5.9,18,0,106.2,13.55
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Robert King,10367,12/29/1994 12:00:00 AM,1/26/1995 12:00:00 AM,1/2/1995 12:00:00 AM,Federal Shipping,34,Sasquatch Ale,11.2,36,0,403.2,13.55
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Robert King,10367,12/29/1994 12:00:00 AM,1/26/1995 12:00:00 AM,1/2/1995 12:00:00 AM,Federal Shipping,77,Original Frankfurter grüne Soße,10.4,7,0,72.8,13.55
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Robert King,10367,12/29/1994 12:00:00 AM,1/26/1995 12:00:00 AM,1/2/1995 12:00:00 AM,Federal Shipping,65,Louisiana Fiery Hot Pepper Sauce,16.8,15,0,252,13.55
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Laura Callahan,10399,1/31/1995 12:00:00 AM,2/14/1995 12:00:00 AM,2/8/1995 12:00:00 AM,Federal Shipping,77,Original Frankfurter grüne Soße,10.4,14,0,145.6,27.36
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Laura Callahan,10399,1/31/1995 12:00:00 AM,2/14/1995 12:00:00 AM,2/8/1995 12:00:00 AM,Federal Shipping,76,Lakkalikööri,14.4,35,0,504,27.36
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Laura Callahan,10399,1/31/1995 12:00:00 AM,2/14/1995 12:00:00 AM,2/8/1995 12:00:00 AM,Federal Shipping,68,Scottish Longbreads,10,60,0,600,27.36
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Laura Callahan,10399,1/31/1995 12:00:00 AM,2/14/1995 12:00:00 AM,2/8/1995 12:00:00 AM,Federal Shipping,71,Fløtemysost,17.2,30,0,516,27.36
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Nancy Davolio,10465,4/5/1995 12:00:00 AM,5/3/1995 12:00:00 AM,4/14/1995 12:00:00 AM,Federal Shipping,50,Valkoinen suklaa,13,25,0,325,145.04
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Nancy Davolio,10465,4/5/1995 12:00:00 AM,5/3/1995 12:00:00 AM,4/14/1995 12:00:00 AM,Federal Shipping,45,Røgede sild,7.6,30,0.1,205.2,145.04
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Nancy Davolio,10465,4/5/1995 12:00:00 AM,5/3/1995 12:00:00 AM,4/14/1995 12:00:00 AM,Federal Shipping,40,Boston Crab Meat,14.7,20,0,294,145.04
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Nancy Davolio,10465,4/5/1995 12:00:00 AM,5/3/1995 12:00:00 AM,4/14/1995 12:00:00 AM,Federal Shipping,29,Thüringer Rostbratwurst,99,18,0.1,1603.8,145.04
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Nancy Davolio,10465,4/5/1995 12:00:00 AM,5/3/1995 12:00:00 AM,4/14/1995 12:00:00 AM,Federal Shipping,24,Guaraná Fantástica,3.6,25,0,90,145.04
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Nancy Davolio,10591,8/7/1995 12:00:00 AM,8/21/1995 12:00:00 AM,8/16/1995 12:00:00 AM,Speedy Express,54,Tourtière,7.45,50,0,372.5,55.92
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Nancy Davolio,10591,8/7/1995 12:00:00 AM,8/21/1995 12:00:00 AM,8/16/1995 12:00:00 AM,Speedy Express,7,Uncle Bob's Organic Dried Pears,30,10,0,300,55.92
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Nancy Davolio,10591,8/7/1995 12:00:00 AM,8/21/1995 12:00:00 AM,8/16/1995 12:00:00 AM,Speedy Express,3,Aniseed Syrup,10,14,0,140,55.92
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Laura Callahan,10602,8/17/1995 12:00:00 AM,9/14/1995 12:00:00 AM,8/22/1995 12:00:00 AM,United Package,77,Original Frankfurter grüne Soße,13,5,0.25,48.75,2.92
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Margaret Peacock,10688,11/1/1995 12:00:00 AM,11/15/1995 12:00:00 AM,11/7/1995 12:00:00 AM,United Package,34,Sasquatch Ale,14,14,0,196,299.09
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Margaret Peacock,10688,11/1/1995 12:00:00 AM,11/15/1995 12:00:00 AM,11/7/1995 12:00:00 AM,United Package,28,Rössle Sauerkraut,45.6,60,0.1,2462.4,299.09
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Margaret Peacock,10688,11/1/1995 12:00:00 AM,11/15/1995 12:00:00 AM,11/7/1995 12:00:00 AM,United Package,10,Ikura,31,18,0.1,502.2,299.09
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Michael Suyama,10744,12/18/1995 12:00:00 AM,1/15/1996 12:00:00 AM,12/25/1995 12:00:00 AM,Speedy Express,40,Boston Crab Meat,18.4,50,0.2,736,69.19
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Janet Leverling,10769,1/8/1996 12:00:00 AM,2/5/1996 12:00:00 AM,1/12/1996 12:00:00 AM,Speedy Express,41,Jack's New England Clam Chowder,9.65,30,0.05,275.02,65.06
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Janet Leverling,10769,1/8/1996 12:00:00 AM,2/5/1996 12:00:00 AM,1/12/1996 12:00:00 AM,Speedy Express,52,Filo Mix,7,15,0.05,99.75,65.06
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Janet Leverling,10769,1/8/1996 12:00:00 AM,2/5/1996 12:00:00 AM,1/12/1996 12:00:00 AM,Speedy Express,61,Sirop d'érable,28.5,20,0,570,65.06
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Janet Leverling,10769,1/8/1996 12:00:00 AM,2/5/1996 12:00:00 AM,1/12/1996 12:00:00 AM,Speedy Express,62,Tarte au sucre,49.3,15,0,739.5,65.06
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Nancy Davolio,10921,4/2/1996 12:00:00 AM,5/14/1996 12:00:00 AM,4/8/1996 12:00:00 AM,Speedy Express,35,Steeleye Stout,18,10,0,180,176.48
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Nancy Davolio,10921,4/2/1996 12:00:00 AM,5/14/1996 12:00:00 AM,4/8/1996 12:00:00 AM,Speedy Express,63,Vegie-spread,43.9,40,0,1756,176.48
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Nancy Davolio,10946,4/11/1996 12:00:00 AM,5/9/1996 12:00:00 AM,4/18/1996 12:00:00 AM,United Package,10,Ikura,31,25,0,775,27.2
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Nancy Davolio,10946,4/11/1996 12:00:00 AM,5/9/1996 12:00:00 AM,4/18/1996 12:00:00 AM,United Package,77,Original Frankfurter grüne Soße,13,40,0,520,27.2
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Nancy Davolio,10946,4/11/1996 12:00:00 AM,5/9/1996 12:00:00 AM,4/18/1996 12:00:00 AM,United Package,24,Guaraná Fantástica,4.5,25,0,112.5,27.2
Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,VAFFE,Vaffeljernet,Smagsløget 45,Århus,,8200,Denmark,Andrew Fuller,10994,5/2/1996 12:00:00 AM,5/16/1996 12:00:00 AM,5/9/1996 12:00:00 AM,Federal Shipping,59,Raclette Courdavault,55,18,0.05,940.5,65.53
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Janet Leverling,10251,8/8/1994 12:00:00 AM,9/5/1994 12:00:00 AM,8/15/1994 12:00:00 AM,Speedy Express,57,Ravioli Angelo,15.6,15,0.05,222.3,41.34
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Janet Leverling,10251,8/8/1994 12:00:00 AM,9/5/1994 12:00:00 AM,8/15/1994 12:00:00 AM,Speedy Express,22,Gustaf's Knäckebröd,16.8,6,0.05,95.76,41.34
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Janet Leverling,10251,8/8/1994 12:00:00 AM,9/5/1994 12:00:00 AM,8/15/1994 12:00:00 AM,Speedy Express,65,Louisiana Fiery Hot Pepper Sauce,16.8,20,0,336,41.34
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Laura Callahan,10334,11/21/1994 12:00:00 AM,12/19/1994 12:00:00 AM,11/28/1994 12:00:00 AM,United Package,52,Filo Mix,5.6,8,0,44.8,8.56
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Laura Callahan,10334,11/21/1994 12:00:00 AM,12/19/1994 12:00:00 AM,11/28/1994 12:00:00 AM,United Package,68,Scottish Longbreads,10,10,0,100,8.56
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Laura Callahan,10450,3/22/1995 12:00:00 AM,4/19/1995 12:00:00 AM,4/11/1995 12:00:00 AM,United Package,10,Ikura,24.8,20,0.2,396.8,7.23
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Laura Callahan,10450,3/22/1995 12:00:00 AM,4/19/1995 12:00:00 AM,4/11/1995 12:00:00 AM,United Package,54,Tourtière,5.9,6,0.2,28.32,7.23
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Margaret Peacock,10459,3/30/1995 12:00:00 AM,4/27/1995 12:00:00 AM,3/31/1995 12:00:00 AM,United Package,46,Spegesild,9.6,20,0.05,182.4,25.09
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Margaret Peacock,10459,3/30/1995 12:00:00 AM,4/27/1995 12:00:00 AM,3/31/1995 12:00:00 AM,United Package,7,Uncle Bob's Organic Dried Pears,24,16,0.05,364.8,25.09
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Margaret Peacock,10459,3/30/1995 12:00:00 AM,4/27/1995 12:00:00 AM,3/31/1995 12:00:00 AM,United Package,72,Mozzarella di Giovanni,27.8,40,0,1112,25.09
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Andrew Fuller,10478,4/18/1995 12:00:00 AM,5/2/1995 12:00:00 AM,4/26/1995 12:00:00 AM,Federal Shipping,10,Ikura,24.8,20,0.05,471.2,4.81
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Nancy Davolio,10546,6/23/1995 12:00:00 AM,7/21/1995 12:00:00 AM,6/27/1995 12:00:00 AM,Federal Shipping,35,Steeleye Stout,18,30,0,540,194.72
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Nancy Davolio,10546,6/23/1995 12:00:00 AM,7/21/1995 12:00:00 AM,6/27/1995 12:00:00 AM,Federal Shipping,7,Uncle Bob's Organic Dried Pears,30,10,0,300,194.72
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Nancy Davolio,10546,6/23/1995 12:00:00 AM,7/21/1995 12:00:00 AM,6/27/1995 12:00:00 AM,Federal Shipping,62,Tarte au sucre,49.3,40,0,1972,194.72
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Janet Leverling,10806,1/31/1996 12:00:00 AM,2/28/1996 12:00:00 AM,2/5/1996 12:00:00 AM,United Package,65,Louisiana Fiery Hot Pepper Sauce,21.05,2,0,42.1,22.11
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Janet Leverling,10806,1/31/1996 12:00:00 AM,2/28/1996 12:00:00 AM,2/5/1996 12:00:00 AM,United Package,74,Longlife Tofu,10,15,0.25,112.5,22.11
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Janet Leverling,10806,1/31/1996 12:00:00 AM,2/28/1996 12:00:00 AM,2/5/1996 12:00:00 AM,United Package,2,Chang,19,20,0.25,285,22.11
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Janet Leverling,10814,2/5/1996 12:00:00 AM,3/4/1996 12:00:00 AM,2/14/1996 12:00:00 AM,Federal Shipping,41,Jack's New England Clam Chowder,9.65,20,0,193,130.94
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Janet Leverling,10814,2/5/1996 12:00:00 AM,3/4/1996 12:00:00 AM,2/14/1996 12:00:00 AM,Federal Shipping,43,Ipoh Coffee,46,20,0.15,782,130.94
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Janet Leverling,10814,2/5/1996 12:00:00 AM,3/4/1996 12:00:00 AM,2/14/1996 12:00:00 AM,Federal Shipping,48,Chocolade,12.75,8,0.15,86.7,130.94
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Janet Leverling,10814,2/5/1996 12:00:00 AM,3/4/1996 12:00:00 AM,2/14/1996 12:00:00 AM,Federal Shipping,61,Sirop d'érable,28.5,30,0.15,726.75,130.94
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Margaret Peacock,10843,2/21/1996 12:00:00 AM,3/20/1996 12:00:00 AM,2/26/1996 12:00:00 AM,United Package,51,Manjimup Dried Apples,53,4,0.25,159,9.26
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Nancy Davolio,10850,2/23/1996 12:00:00 AM,4/5/1996 12:00:00 AM,3/1/1996 12:00:00 AM,Speedy Express,33,Geitost,2.5,4,0.15,8.5,49.19
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Nancy Davolio,10850,2/23/1996 12:00:00 AM,4/5/1996 12:00:00 AM,3/1/1996 12:00:00 AM,Speedy Express,70,Outback Lager,15,30,0.15,382.5,49.19
Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,VICTE,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France,Nancy Davolio,10850,2/23/1996 12:00:00 AM,4/5/1996 12:00:00 AM,3/1/1996 12:00:00 AM,Speedy Express,25,NuNuCa Nuß-Nougat-Creme,14,20,0.15,238,49.19
Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,VINET,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,Steven Buchanan,10248,8/4/1994 12:00:00 AM,9/1/1994 12:00:00 AM,8/16/1994 12:00:00 AM,Federal Shipping,42,Singaporean Hokkien Fried Mee,9.8,10,0,98,32.38
Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,VINET,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,Steven Buchanan,10248,8/4/1994 12:00:00 AM,9/1/1994 12:00:00 AM,8/16/1994 12:00:00 AM,Federal Shipping,72,Mozzarella di Giovanni,34.8,5,0,174,32.38
Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,VINET,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,Steven Buchanan,10248,8/4/1994 12:00:00 AM,9/1/1994 12:00:00 AM,8/16/1994 12:00:00 AM,Federal Shipping,11,Queso Cabrales,14,12,0,168,32.38
Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,VINET,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,Michael Suyama,10274,9/6/1994 12:00:00 AM,10/4/1994 12:00:00 AM,9/16/1994 12:00:00 AM,Speedy Express,71,Fløtemysost,17.2,20,0,344,6.01
Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,VINET,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,Michael Suyama,10274,9/6/1994 12:00:00 AM,10/4/1994 12:00:00 AM,9/16/1994 12:00:00 AM,Speedy Express,72,Mozzarella di Giovanni,27.8,7,0,194.6,6.01
